gene,population,frequency
yihL,a8,2
yihW,a8,2
yiiD,a8,2
yiiD,a8,NA
yiiD,a8,2
rhaA,a8,NA
cpxA,a8,2
cpxP,a8,2
yijF,a8,2
pflD,a8,NA
frwDyijO,a8,2
eptC,a8,2
trmA,a8,NA
rpoB,a8,NA
zraRpurD,a8,2
yjaB,a8,2
aceK,a8,2
yjbB,a8,NA
lysC,a8,2
yjbS,a8,2
ryjA,a8,NA
fdhF,a8,2
mdtO,a8,NA
alsB,a8,NA
phnL,a8,2
phnG,a8,NA
phnC,a8,2
phnC,a8,2
proP,a8,2
adiC,a8,2
yjdF,a8,NA
fumB,a8,NA
ghoS,a8,2
ghoT,a8,2
sugEblc,a8,2
blc,a8,NA
psd,a8,2
nnr,a8,2
purA,a8,NA
rnr,a8,NA
yjfC,a8,NA
ulaD,a8,2
ulaF,a8,2
yjfY,a8,2
yjfY,a8,2
priB,a8,2
ytfAytfB,a8,2
ytfF,a8,NA
qorB,a8,NA
msrA,a8,2
tamB,a8,2
tamB,a8,NA
bdcA,a8,NA
bdcR,a8,2
bdcR,a8,2
yjgL,a8,2
idnR,a8,2
idnR,a8,2
idnT,a8,2
idnO,a8,NA
insD1,a8,2
yjgX,a8,2
yjgX,a8,2
fecE,a8,2
fecE,a8,2
fecA,a8,2
insB1,a8,2
yjhR,a8,2
nanC,a8,2
fimB,a8,NA
fimD,a8,NA
yjiM,a8,2
yjiN,a8,2
yjiN,a8,2
yjiP,a8,2
mcrCmcrB,a8,2
hsdM,a8,2
hsdR,a8,2
yjiA,a8,NA
tsr,a8,NA
yjjQbglJ,a8,2
leuV,a8,NA
leuV,a8,NA
ytjA,a8,2
yjjV,a8,NA
deoA,a8,NA
deoA,a8,2
deoB,a8,2
lplA,a8,2
trpR,a8,NA
creC,a8,2
ampE,a8,NA
eaeH,a8,NA
acrB,a8,NA
acrR,a8,NA
dsbG,a8,NA
sdhA,a8,NA
gsiA,a8,NA
insB1,a8,NA
insB1,a8,NA
insB1,a8,NA
insB1,a8,NA
insB1,a8,NA
insB1,a8,NA
purU,a8,NA
adhE,a8,NA
ycjW,a8,NA
ycjG,a8,NA
ynaK,a8,NA
yneO,a8,NA
folM,a8,NA
sufS,a8,NA
ydiY,a8,NA
rnd,a8,NA
yecS,a8,NA
rihB,a8,NA
ada,a8,NA
pta,a8,NA
evgS,a8,NA
cysA,a8,NA
focB,a8,NA
csiE,a8,NA
tyrA,a8,NA
ygfK,a8,NA
rpiA,a8,NA
yggN,a8,2
ygjJ,a8,NA
ygjP,a8,NA
yhaO,a8,NA
infB,a8,NA
gltB,a8,NA
dcuD,a8,NA
rng,a8,NA
smf,a8,NA
yhfZ,a8,NA
glgP,a8,NA
wecB,a8,NA
pflC,a8,NA
rpoC,a8,NA
alr,a8,NA
folA,a8,NA
ampD,a8,NA
ampE,a8,NA
yadE,a8,NA
cynR,a8,NA
lacZ,a8,NA
lacZ,a8,NA
ybaL,a8,NA
fdrA,a8,NA
cusA,a8,NA
nagC,a8,NA
yliE,a8,NA
mdfA,a8,NA
ybjD,a8,NA
rpsA,a8,NA
ycbL,a8,NA
insB1,a8,NA
flgB,a8,NA
rttRtpr,a8,NA
topA,a8,NA
ycjM,a8,2
yddK,a8,NA
yneO,a8,NA
selD,a8,NA
purT,a8,NA
plaP,a8,NA
yeeY,a8,NA
mdtB,a8,NA
mglA,a8,2
menE,a8,2
truA,a8,NA
oxc,a8,NA
xseA,a8,NA
hisS,a8,NA
yfhM,a8,NA
hypF,a8,NA
cysJ,a8,NA
ygcW,a8,NA
barA,a8,NA
ssnA,a8,NA
lysS,a8,NA
metK,a8,NA
qseB,a8,NA
ribB,a8,NA
ttdB,a8,NA
nusA,a8,NA
mlaD,a8,NA
yhcD,a8,NA
fis,a8,NA
smf,a8,NA
fmt,a8,NA
frlA,a8,NA
frlR,a8,NA
malP,a8,NA
yicC,a8,NA
yicT,a8,NA
yieL,a8,NA
bglH,a8,NA
bglF,a8,NA
wzzE,a8,2
leuT,a8,NA
glmZ,a8,NA
yiiG,a8,NA
cpxA,a8,NA
yijO,a8,NA
argE,a8,NA
nrfE,a8,NA
fimH,a8,NA
mcrB,a8,NA
dnaJ,a8,NA
caiF,a8,NA
polB,a8,NA
lpd,a8,NA
dxr,a8,NA
rrlH,a8,NA
cynS,a8,NA
glxK,a8,NA
ybcM,a8,NA
gltI,a8,NA
miaB,a8,NA
nagA,a8,NA
tolB,a8,NA
modB,a8,NA
uvrB,a8,NA
yccS,a8,NA
helD,a8,NA
etk,a8,NA
insB1,a8,NA
cbpA,a8,NA
pgaB,a8,NA
pyrC,a8,NA
ldtC,a8,NA
lolE,a8,NA
trpE,a8,NA
ycjP,a8,NA
ycjS,a8,NA
insH1,a8,NA
yddA,a8,NA
ydfG,a8,NA
tfaQ,a8,NA
folM,a8,NA
uidB,a8,NA
ydiP,a8,NA
ydjA,a8,NA
dmlR,a8,NA
nudL,a8,NA
rlmA,a8,NA
mepM,a8,NA
torY,a8,NA
yeeL,a8,NA
glf,a8,NA
wcaK,a8,NA
mdtB,a8,NA
yehC,a8,NA
yehQ,a8,NA
preT,a8,NA
dsdA,a8,NA
lpxP,a8,NA
yfeX,a8,NA
aegA,a8,NA
bcp,a8,NA
purM,a8,NA
pbpC,a8,NA
yphG,a8,NA
trmD,a8,NA
ypjA,a8,NA
ygaQ,a8,NA
mutS,a8,NA
fucK,a8,NA
galR,a8,NA
metK,a8,NA
parE,a8,NA
ygjK,a8,NA
sstT,a8,NA
tdcD,a8,NA
mtr,a8,NA
fis,a8,NA
gspA,a8,NA
glpD,a8,NA
dctA,a8,NA
eptB,a8,NA
uhpC,a8,NA
kup,a8,NA
rrfA,a8,NA
rpoC,a8,NA
yjbB,a8,NA
zur,a8,NA
yjcE,a8,NA
yjcO,a8,NA
dcuA,a8,NA
epmA,a8,NA
ulaG,a8,NA
ulaC,a8,NA
tsr,a8,NA
yjjQ,a8,NA
kefC,a8,NA
hofB,a8,NA
rrlH,a8,NA
ybcH,a8,NA
purU,a8,NA
trpD,a8,NA
ynaE,a8,NA
cmoA,a8,NA
argS,a8,NA
plaP,a8,NA
mdtC,a8,NA
ccmA,a8,NA
yfaA,a8,NA
nuoF,a8,NA
yfcI,a8,NA
norV,a8,NA
fhlA,a8,NA
ygdH,a8,NA
ygeA,a8,NA
argP,a8,NA
ftsP,a8,NA
ttdR,a8,NA
smf,a8,NA
gspD,a8,NA
yhfK,a8,NA
gntK,a8,NA
rbsA,a8,NA
folA,a8,NA
htrE,a8,NA
ddlA,a8,NA
phoB,a8,NA
fepC,a8,NA
tatE,a8,NA
pflB,a8,NA
yccF,a8,NA
torC,a8,NA
pgaA,a8,NA
narJ,a8,NA
yncE,a8,NA
ydgI,a8,NA
ydiF,a8,NA
fliI,a8,NA
yedI,a8,NA
hiuH,a8,NA
yegE,a8,NA
ung,a8,NA
kgtP,a8,NA
yqiG,a8,NA
plsY,a8,NA
nusA,a8,NA
dcuD,a8,NA
fis,a8,NA
rpsD,a8,NA
gspA,a8,NA
crp,a8,NA
nirB,a8,NA
yhfT,a8,NA
xylG,a8,NA
malS,a8,NA
yiaY,a8,NA
waaL,a8,NA
bglG,a8,NA
yifK,a8,NA
fdoG,a8,NA
hupA,a8,NA
yjiN,a8,NA
folA,a8,NA
pepD,a8,NA
ykfC,a8,NA
sbcC,a8,NA
nfrA,a8,NA
entA,a8,NA
gfcD,a8,NA
purB,a8,NA
icd,a8,NA
recE,a8,NA
tynA,a8,NA
pykF,a8,NA
purT,a8,NA
amn,a8,NA
eutD,a8,NA
yfhM,a8,NA
ung,a8,NA
rpoS,a8,NA
cysN,a8,NA
bglA,a8,NA
uxaA,a8,NA
agaR,a8,NA
rpsO,a8,NA
pabA,a8,NA
selB,a8,NA
purA,a8,NA
fimB,a8,NA
rihC,a8,NA
folA,a8,NA
cra,a8,NA
ybhN,a8,NA
pqiA,a8,NA
yciB,a8,NA
ycjF,a8,NA
yneO,a8,NA
ydfE,a8,NA
yedQ,a8,NA
gyrA,a8,NA
ygcS,a8,NA
ygjR,a8,NA
fis,a8,NA
crp,a8,NA
pstA,a8,NA
rpoC,a8,NA
fecB,a8,NA
ettA,a8,NA
ykgF,a8,NA
betA,a8,NA
cynT,a8,NA
cyoA,a8,NA
ybaE,a8,NA
gsk,a8,NA
cstA,a8,NA
ftsK,a8,NA
mukF,a8,NA
putA,a8,NA
csgD,a8,NA
flgJ,a8,NA
nagK,a8,NA
stfP,a8,NA
ycgV,a8,NA
adhE,a8,NA
ydcU,a8,NA
yneO,a8,NA
ynfB,a8,NA
ynfE,a8,NA
rsxC,a8,NA
dmlR,a8,NA
yecM,a8,NA
yedA,a8,NA
yeeE,a8,NA
yehM,a8,NA
ypfH,a8,NA
uraA,a8,NA
relA,a8,NA
fucA,a8,NA
gcvP,a8,NA
sslE,a8,NA
sstT,a8,NA
pnp,a8,NA
yhfU,a8,NA
glgC,a8,NA
livJ,a8,NA
yhhI,a8,NA
yhjE,a8,NA
rph,a8,NA
wecG,a8,NA
metF,a8,NA
malM,a8,NA
tsr,a8,NA
cpxA,a8,NA
folA,a8,NA
rapA,a8,NA
gcd,a8,NA
bamA,a8,NA
yagA,a8,NA
yaiW,a8,NA
mak,a8,NA
malZ,a8,NA
dxs,a8,NA
nfrA,a8,NA
ybgI,a8,NA
ybhD,a8,NA
cydC,a8,NA
yccS,a8,NA
serX,a8,NA
csgD,a8,NA
yceI,a8,NA
solA,a8,NA
ispE,a8,NA
clsA,a8,NA
insH1,a8,NA
hrpA,a8,NA
yneO,a8,NA
lsrD,a8,NA
ydfG,a8,NA
ynfG,a8,NA
yoaD,a8,NA
fliK,a8,NA
cbeA,a8,NA
yegE,a8,NA
yegD,a8,NA
yeiG,a8,NA
ompC,a8,NA
yfaY,a8,NA
yfbT,a8,NA
focB,a8,NA
glrR,a8,NA
proX,a8,NA
parC,a8,NA
tolC,a8,NA
gltB,a8,NA
gltF,a8,NA
zntR,a8,NA
viaA,a8,NA
kup,a8,NA
rpoC,a8,NA
nrfD,a8,NA
folA,a8,NA
mrcB,a8,NA
yahC,a8,NA
frmR,a8,NA
allS,a8,NA
fepC,a8,NA
dcuC,a8,NA
ybhL,a8,NA
yliI,a8,NA
rcdA,a8,NA
ybjD,a8,NA
yccS,a8,NA
yccU,a8,NA
rutD,a8,NA
ycjT,a8,NA
ydaV,a8,NA
ydbA,a8,NA
ynfH,a8,NA
folM,a8,NA
sufB,a8,NA
astD,a8,NA
yoaA,a8,NA
torY,a8,NA
yohJ,a8,NA
preT,a8,NA
fruA,a8,NA
fruK,a8,NA
yfaL,a8,NA
inaA,a8,NA
pdxB,a8,NA
yfcU,a8,NA
evgS,a8,NA
eutH,a8,NA
glrR,a8,NA
pssA,a8,NA
yfjS,a8,NA
sslE,a8,NA
yhcO,a8,NA
aaeR,a8,NA
fis,a8,NA
frlC,a8,NA
pitA,a8,NA
slp,a8,NA
yhjA,a8,NA
yhjV,a8,NA
asnA,a8,NA
cyaA,a8,NA
hslU,a8,NA
rpoB,a8,NA
yjgL,a8,NA
sgcQ,a8,NA
folA,a8,NA
ilvH,a8,NA
lpxH,a8,NA
gltA,a8,NA
modF,a8,NA
yliI,a8,NA
pflB,a8,NA
ycdY,a8,NA
minC,a8,NA
ydaT,a8,NA
ydcT,a8,NA
folM,a8,NA
topB,a8,NA
sdaA,a8,NA
prc,a8,NA
purT,a8,NA
nupC,a8,NA
trmJ,a8,NA
scpC,a8,NA
parE,a8,NA
rhsB,a8,NA
glyQ,a8,NA
sgbH,a8,NA
rph,a8,NA
ibpB,a8,NA
metL,a8,NA
rpoC,a8,NA
rpiB,a8,NA
aspA,a8,NA
rnr,a8,NA
leuV,a8,NA
folA,a8,NA
aceF,a8,NA
btuF,a8,NA
yafE,a8,NA
yafJ,a8,NA
iraP,a8,NA
sbcD,a8,NA
queA,a8,NA
fepD,a8,NA
potE,a8,NA
potE,a8,NA
ybhG,a8,NA
ycaI,a8,NA
agp,a8,NA
puuB,a8,NA
tynA,a8,NA
yneO,a8,NA
ydgC,a8,NA
uidA,a8,NA
malI,a8,NA
ydhP,a8,NA
ydhC,a8,NA
yoaE,a8,NA
htpX,a8,NA
sbcB,a8,NA
wzxB,a8,NA
gatZ,a8,NA
mdtQ,a8,NA
lysP,a8,NA
yeiP,a8,NA
folC,a8,NA
evgS,a8,NA
yfeS,a8,NA
hyfR,a8,NA
ypjA,a8,NA
gltB,a8,NA
mreB,a8,NA
yheU,a8,NA
glgA,a8,NA
glyS,a8,NA
ilvN,a8,NA
yihO,a8,NA
frwA,a8,NA
rpoB,a8,NA
rpoC,a8,NA
yjbQ,a8,NA
crfC,a8,NA
queG,a8,NA
ryhB,a8,NA
hemX,a8,NA
yihF,a8,NA
nrfD,a8,NA
dnaK,a8,NA
aroP,a8,NA
dxr,a8,NA
yafO,a8,NA
yagK,a8,NA
rclR,a8,NA
betT,a8,NA
yaiT,a8,NA
pgpA,a8,NA
allC,a8,NA
glnS,a8,NA
speF,a8,NA
kdpD,a8,NA
abrB,a8,NA
ybjS,a8,NA
torC,a8,NA
lolC,a8,NA
dhaK,a8,NA
narK,a8,NA
adhE,a8,NA
ydcN,a8,NA
yneO,a8,NA
yneJ,a8,NA
uidC,a8,NA
pykF,a8,NA
sufB,a8,NA
yeaJ,a8,NA
aspS,a8,NA
cheR,a8,NA
cheA,a8,NA
mdtC,a8,NA
pta,a8,NA
aegA,a8,NA
guaA,a8,NA
rlmN,a8,NA
iscX,a8,NA
purL,a8,NA
norV,a8,NA
ygbT,a8,NA
ygiQ,a8,NA
yqiG,a8,NA
patA,a8,NA
prkB,a8,NA
glpG,a8,NA
glgC,a8,NA
atpD,a8,NA
viaA,a8,NA
ubiB,a8,NA
pfkA,a8,NA
birA,a8,NA
rpoB,a8,NA
zraR,a8,NA
treB,a8,NA
yjgX,a8,NA
insO,a8,NA
cra,a8,NA
mhpC,a8,NA
frmR,a8,NA
citE,a8,NA
torS,a8,NA
efeU,a8,NA
rne,a8,NA
trpC,a8,NA
tam,a8,NA
ydfI,a8,NA
uidA,a8,NA
ydjG,a8,NA
yebT,a8,NA
gatY,a8,NA
yfaS,a8,NA
folX,a8,NA
narQ,a8,NA
hisS,a8,NA
yfhM,a8,NA
yphH,a8,NA
glrR,a8,NA
yfjI,a8,NA
yraQ,a8,NA
yidL,a8,NA
glmS,a8,NA
yjbB,a8,NA
rnr,a8,NA
aidB,a8,NA
nrdD,a8,NA
yjgL,a8,NA
fhuF,a8,NA
gmhB,a8,NA
frsA,a8,NA
yagF,a8,NA
betB,a8,NA
sbcC,a8,NA
htpG,a8,NA
ybgS,a8,NA
serC,a8,NA
pepT,a8,NA
oppB,a8,NA
ydcK,a8,NA
intQ,a8,NA
ynfG,a8,NA
fumC,a8,NA
lhr,a8,NA
mdtK,a8,NA
pykF,a8,NA
prc,a8,NA
micF,a8,NA
tktB,a8,NA
yfhM,a8,NA
alaS,a8,NA
cysH,a8,NA
sdaB,a8,NA
recC,a8,NA
scpA,a8,NA
fadH,a8,NA
aaeB,a8,NA
malQ,a8,NA
uhpA,a8,NA
rbsR,a8,NA
wzzE,a8,NA
yifK,a8,NA
rhtC,a8,NA
trkH,a8,NA
nrfC,a8,NA
yjiV,a8,NA
yjiY,a8,NA
rluA,a8,NA
lpxB,a8,NA
frsA,a8,NA
mdlA,a8,NA
peaD,a8,NA
citX,a8,NA
nagB,a8,NA
glnS,a8,NA
rhsC,a8,NA
rhsC,a8,NA
rhsC,a8,NA
mngA,a8,NA
ybjL,a8,NA
ybjQ,a8,NA
ycbF,a8,NA
ycgL,a8,NA
ycgB,a8,NA
dadX,a8,NA
dhaM,a8,NA
puuA,a8,NA
ycjO,a8,NA
yneO,a8,NA
sufS,a8,NA
ptrB,a8,NA
yohD,a8,NA
yejH,a8,NA
purF,a8,NA
bamB,a8,NA
hycE,a8,NA
amiC,a8,NA
xdhB,a8,NA
zntR,a8,NA
rpmC,a8,NA
rpsC,a8,NA
nirD,a8,NA
gor,a8,NA
dnaN,a8,NA
leuV,a8,NA
ybcK,a8,NA
uvrB,a8,NA
ssuC,a8,NA
gfcB,a8,NA
yneK,a8,NA
tar,a8,NA
yegK,a8,NA
yfbV,a8,NA
yfdC,a8,NA
emrY,a8,NA
cysZ,a8,NA
hcaD,a8,NA
exuR,a8,NA
rpsL,a8,NA
gph,a8,NA
hofM,a8,NA
rffG,a8,NA
cpxR,a8,NA
nnr,a8,NA
focA,a8,NA
ycbF,a8,NA
yccS,a8,NA
paaJ,a8,NA
lsrD,a8,NA
hdhA,a8,NA
rsxC,a8,NA
amn,a8,NA
hisC,a8,NA
ccmF,a8,NA
rcsC,a8,NA
yfcU,a8,NA
yfeR,a8,NA
mutS,a8,NA
mutS,a8,NA
mutS,a8,NA
xdhA,a8,NA
tktA,a8,NA
kbaY,a8,NA
rbsA,a8,NA
phnG,a8,NA
ytfT,a8,NA
hsdR,a8,NA
polB,a8,NA
mraY,a8,NA
secM,a8,NA
aceF,a8,NA
yagH,a8,NA
prpD,a8,NA
queA,a8,NA
ppiD,a8,NA
acrB,a8,NA
cusC,a8,NA
kdpD,a8,NA
abrB,a8,NA
ybgQ,a8,NA
dinG,a8,NA
iaaA,a8,NA
dmsB,a8,NA
fabD,a8,NA
narI,a8,NA
pgpB,a8,NA
insH1,a8,NA
stfR,a8,NA
yeaG,a8,NA
cutC,a8,NA
alkB,a8,NA
atoE,a8,NA
nuoE,a8,NA
nuoC,a8,NA
folX,a8,NA
cvpA,a8,NA
yfcU,a8,NA
yfeN,a8,NA
eutB,a8,NA
hisS,a8,NA
ypjI,a8,NA
hypD,a8,NA
fhlA,a8,NA
mutS,a8,NA
ygcB,a8,NA
tcdA,a8,NA
xanQ,a8,NA
bglA,a8,NA
yqgE,a8,NA
yghX,a8,NA
ftsP,a8,NA
prkB,a8,NA
php,a8,NA
yhjK,a8,NA
xylB,a8,NA
waaB,a8,NA
atpI,a8,NA
rrlC,a8,NA
cyaA,a8,NA
fdoG,a8,NA
sodA,a8,NA
eptC,a8,NA
fecA,a8,NA
opgB,a8,NA
yjjI,a8,NA
rne,a8,NA
rzpRrzoR,a8,NA
rzpRrzoR,a8,NA
rfbD,a8,NA
arnT,a8,NA
arnF,a8,NA
murE,a8,NA
rrfH,a8,NA
insN,a8,NA
yagA,a8,NA
ybiT,a8,NA
ybiT,a8,NA
amiD,a8,NA
yceI,a8,NA
rluC,a8,NA
yncE,a8,NA
yehA,a8,NA
ompR,a8,NA
glgX,a8,NA
frsA,a8,NA
yagG,a8,NA
yagJ,a8,NA
mhpC,a8,NA
cyoE,a8,NA
potE,a8,NA
glnQ,a8,NA
asnS,a8,NA
ydiS,a8,NA
wbbK,a8,NA
ppk,a8,NA
yfgJ,a8,NA
csrD,a8,NA
gspE,a8,NA
yhgF,a8,NA
yiaK,a8,NA
viaA,a8,NA
yihQ,a8,NA
yihQ,a8,NA
arpA,a8,NA
lysU,a8,NA
yjgH,a8,NA
yjjI,a8,NA
crl,a9,2
mhpR,a9,NA
rpoB,a9,NA
yfiH,a9,NA
leuT,a9,NA
yneO,a9,NA
rsxC,a9,NA
mtr,a9,NA
rpoC,a9,NA
rsxC,a9,NA
rsxC,a9,NA
leuP,a9,NA
thrA,a9,NA
yaaJ,a9,2
yaaW,a9,2
dnaJ,a9,2
carA,a9,2
carB,a9,NA
caiB,a9,2
kefFkefC,a9,2
folA,a9,NA
pdxA,a9,2
surA,a9,2
araD,a9,2
yabI,a9,2
thiQ,a9,2
thiB,a9,2
ilvI,a9,NA
ftsI,a9,NA
ftsI,a9,NA
murFmraY,a9,2
mraY,a9,NA
ftsW,a9,NA
ftsA,a9,2
secA,a9,NA
mutT,a9,2
hofC,a9,2
nadC,a9,2
pdhR,a9,2
aceF,a9,NA
acnB,a9,NA
yadC,a9,2
yadL,a9,2
yadV,a9,2
sfsA,a9,2
hrpB,a9,2
fhuA,a9,2
fhuA,a9,2
clcA,a9,NA
btuF,a9,2
cdaR,a9,2
cdaR,a9,2
cdaR,a9,2
yaeI,a9,2
rpsB,a9,NA
bamA,a9,2
dnaE,a9,NA
dnaE,a9,NA
tsaA,a9,2
metQ,a9,2
yafF,a9,2
fadE,a9,NA
dinJ,a9,2
yafL,a9,2
pepD,a9,2
proA,a9,2
ykfA,a9,NA
insI1,a9,NA
yagA,a9,NA
yagF,a9,NA
yagH,a9,NA
insA,a9,NA
paoC,a9,NA
ecpE,a9,NA
ecpB,a9,2
ykgL,a9,2
insF1,a9,2
yahE,a9,2
yahL,a9,2
yahL,a9,2
yahM,a9,2
prpE,a9,2
cynR,a9,2
mhpC,a9,2
mhpF,a9,2
frmR,a9,2
insD1,a9,2
yaiP,a9,2
yaiS,a9,2
tauA,a9,2
insF1,a9,2
yaiT,a9,NA
iraP,a9,2
araJ,a9,2
proY,a9,NA
secD,a9,NA
pgpA,a9,2
yajL,a9,2
yajLpanE,a9,2
yajQ,a9,NA
cyoA,a9,2
lon,a9,2
ybaO,a9,2
mdlA,a9,2
mdlAmdlB,a9,2
amtB,a9,NA
ybaY,a9,2
ybaA,a9,2
ylaB,a9,2
ylaB,a9,2
tomB,a9,2
acrA,a9,NA
mscK,a9,2
priC,a9,2
apt,a9,2
hemHaes,a9,2
ybbO,a9,2
ybbP,a9,2
rhsD,a9,2
allC,a9,2
ybcF,a9,2
sfmC,a9,NA
insF1,a9,2
ybcL,a9,2
rzpD,a9,2
ybcY,a9,2
appY,a9,NA
ompT,a9,NA
envY,a9,2
nfrA,a9,NA
nfrA,a9,2
hokE,a9,2
ybdR,a9,NA
ybdR,a9,NA
citF,a9,2
citE,a9,2
lipB,a9,2
rlpA,a9,2
mrdA,a9,NA
cobC,a9,NA
leuS,a9,2
ybeQ,a9,2
ybeQ,a9,2
djlB,a9,2
ybeU,a9,2
ybeX,a9,NA
ubiF,a9,2
glnS,a9,NA
ybfG,a9,2
kdpD,a9,NA
ybfD,a9,2
neiabrB,a9,2
neiabrB,a9,2
sucB,a9,2
ybgC,a9,2
galK,a9,2
bioD,a9,2
moaE,a9,2
ybhM,a9,2
ybhR,a9,2
ybhS,a9,2
ybhG,a9,NA
ybhGybiH,a9,2
mntS,a9,2
ybiR,a9,2
ybiW,a9,2
gsiD,a9,2
yliE,a9,2
yliIgstB,a9,2
mdfA,a9,2
rcdA,a9,2
rimK,a9,2
amiDybjS,a9,2
hcp,a9,2
aqpZ,a9,2
cspD,a9,2
aat,a9,2
ftsK,a9,NA
lolA,a9,2
rpsA,a9,NA
ycaI,a9,2
msbA,a9,2
lpxK,a9,2
mukB,a9,NA
ycbK,a9,2
ompF,a9,2
zapC,a9,2
zapCycbX,a9,2
yccS,a9,NA
insB1,a9,2
torS,a9,NA
torA,a9,NA
ymdF,a9,2
rutC,a9,2
rutA,a9,2
efeU,a9,2
pgaC,a9,NA
pgaB,a9,2
insF1,a9,2
yceO,a9,2
mdtH,a9,2
flgK,a9,2
flgK,a9,2
flgK,a9,2
yceF,a9,2
plsX,a9,2
fabH,a9,2
fabF,a9,2
pabC,a9,2
ycfQ,a9,2
mfd,a9,NA
lolE,a9,2
xisE,a9,2
croE,a9,2
ymfM,a9,2
ymfRbeeE,a9,2
tfaPtfaE,a9,2
tfaPtfaE,a9,2
ycgX,a9,2
bluR,a9,NA
ymgC,a9,2
ycgM,a9,2
cvrA,a9,NA
ycgY,a9,2
dhaK,a9,2
dhaR,a9,2
dauA,a9,2
hemA,a9,2
chaA,a9,2
narL,a9,2
narI,a9,NA
rttRtpr,a9,2
rttR,a9,2
rttR,a9,2
rttR,a9,2
rttR,a9,2
kch,a9,2
sapCsapB,a9,2
puuA,a9,NA
pspF,a9,2
ycjU,a9,2
ycjV,a9,2
ycjG,a9,2
ycjG,a9,2
ycjGmpaA,a9,2
pgrR,a9,2
intR,a9,2
sieBydaF,a9,2
ydaG,a9,2
rzpRrzoR,a9,2
ydaY,a9,2
insH1,a9,NA
stfR,a9,2
stfR,a9,2
tynA,a9,2
paaG,a9,2
paaG,a9,NA
paaG,a9,2
paaXpaaY,a9,2
ydbA,a9,2
insD1,a9,2
ydbA,a9,NA
ynbB,a9,NA
hrpA,a9,NA
cybB,a9,2
trg,a9,2
opgD,a9,2
ydcL,a9,2
rhsEydcD,a9,2
yddK,a9,2
fdnG,a9,2
ddpF,a9,2
ddpC,a9,2
dosC,a9,2
gadB,a9,2
gadB,a9,NA
gadB,a9,2
gadB,a9,2
lsrK,a9,2
ydeA,a9,2
marA,a9,2
marB,a9,2
ydeE,a9,2
ydeI,a9,2
dcp,a9,2
ydfG,a9,2
rzpQ,a9,2
ydfC,a9,2
insD1,a9,2
rspB,a9,NA
rspA,a9,2
ynfA,a9,2
speG,a9,2
ynfH,a9,2
dmsD,a9,2
ynfM,a9,2
fumC,a9,2
ydgA,a9,2
malX,a9,2
rsxC,a9,NA
rsxC,a9,NA
rsxD,a9,2
rsxE,a9,2
anmK,a9,2
nemR,a9,2
lhr,a9,2
grxD,a9,NA
mdtK,a9,2
pykF,a9,NA
pykF,a9,2
ldtE,a9,2
ldtE,a9,2
sufS,a9,2
sufD,a9,2
sufB,a9,2
sufA,a9,2
ydiJ,a9,NA
ydiP,a9,NA
ydiS,a9,2
ppsR,a9,2
ydiE,a9,2
nlpC,a9,2
btuC,a9,2
rpmI,a9,2
arpB,a9,2
chbA,a9,2
astE,a9,2
astD,a9,NA
astD,a9,NA
ydjX,a9,2
nudGynjH,a9,2
gapA,a9,2
yeaE,a9,NA
yeaH,a9,2
yeaJ,a9,2
yoaI,a9,2
yeaLyeaM,a9,2
yeaM,a9,2
dmlR,a9,2
dmlA,a9,NA
yeaX,a9,2
yoaA,a9,2
mntP,a9,2
yobB,a9,2
exoXptrB,a9,2
lpxM,a9,2
mepM,a9,NA
znuC,a9,2
yebB,a9,2
yecN,a9,2
flhA,a9,2
otsA,a9,2
tyrP,a9,NA
dcyD,a9,2
yedK,a9,NA
yedN,a9,2
fliE,a9,2
fliH,a9,2
fliN,a9,2
fliP,a9,2
fliQ,a9,2
yedA,a9,2
yedS,a9,2
yeeJ,a9,2
cbl,a9,2
insD1,a9,2
yeeE,a9,2
hisL,a9,2
hisC,a9,NA
ugd,a9,2
wbbKwbbJ,a9,2
wcaM,a9,2
wcaL,a9,2
wcaK,a9,2
wcaG,a9,NA
wcaDwcaC,a9,2
wcaC,a9,2
asmA,a9,2
asmA,a9,NA
yegI,a9,2
baeR,a9,2
gatR,a9,2
insF1,a9,2
gatZ,a9,NA
yegT,a9,2
yegVyegW,a9,2
yegVyegW,a9,2
yehB,a9,2
yehI,a9,2
yehQ,a9,2
yehU,a9,2
yohC,a9,2
yohF,a9,2
sanA,a9,2
galS,a9,2
fruB,a9,2
yeiP,a9,2
yeiQ,a9,NA
yejA,a9,2
yejA,a9,2
yejE,a9,2
yejO,a9,2
ccmH,a9,2
rcsD,a9,2
rcsC,a9,2
yfaS,a9,NA
yfaSyfaT,a9,2
glpQ,a9,2
rhmA,a9,2
arnAarnD,a9,2
menF,a9,2
pta,a9,NA
fabB,a9,NA
yfcO,a9,2
yfcU,a9,2
mlaA,a9,NA
gtrA,a9,2
tfaSyfdK,a9,2
yfdT,a9,NA
dsdX,a9,2
dsdX,a9,NA
evgS,a9,NA
ypdI,a9,2
ypdI,a9,2
yfdY,a9,2
lpxP,a9,NA
yfeO,a9,NA
yfeO,a9,2
mntH,a9,2
xapR,a9,2
xapR,a9,2
yfeR,a9,2
yfeH,a9,NA
ypeA,a9,2
eutR,a9,NA
eutT,a9,2
acrD,a9,2
yffB,a9,2
tmcA,a9,2
bcp,a9,2
hyfF,a9,NA
focB,a9,NA
hda,a9,2
purM,a9,2
yfgG,a9,2
der,a9,2
pbpC,a9,2
